X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,y
1.929614408664966918e-01,1.845575253125027737e-01,1.734042993927562559e-01,1.548132584498347064e-01,1.389423275459420459e-01,1.392020121207747096e-01,1.537124469045798303e-01,1.715900361306308131e-01,1.830512145476897168e-01,1.917521969866984588e-01,1.225605601643453210e-02,1.287550778051482422e-02,1.317730463190451388e-02,1.315433172351815512e-02,8.158835382390230984e-02,9.325727345658885170e-02,1.084523556844690512e-01,1.290966527658846119e-01,1.581482524466986395e-01,8.251435108536657459e-02,9.443935107176472388e-02,1.100520215693846365e-01,1.312763574127071564e-01,1.610544071107179176e-01,1.390776619485648569e-01,9.766349497017547121e-02,8.667470280329010734e-02,9.718522488427397410e-02,1.382124208974702950e-01,6.768172488700848269e-03,7.534944147261028041e-03,6.866361272274529824e-03,1.000000000000000000e+00
1.940899659921574705e-01,1.828853571162506741e-01,1.694760665504087271e-01,1.504271299506720894e-01,1.358926400449323169e-01,1.384940349781403068e-01,1.577463743637506632e-01,1.799194647937747971e-01,1.944553291492688851e-01,2.033019725918870924e-01,1.253681890044378890e-02,1.327406278362116936e-02,1.933716248926791587e-02,1.806527763473259746e-02,8.246897562508845314e-02,9.389894081757008126e-02,1.088346139422526754e-01,1.293748301433756964e-01,1.576389358789007100e-01,8.227420870594996660e-02,9.308702272357713414e-02,1.072541323156173537e-01,1.269624395525933980e-01,1.546615770031721515e-01,1.270645596030867686e-01,8.962304618556142521e-02,7.892850321333583219e-02,8.930672383642192236e-02,1.289068315802836540e-01,2.819618732655818256e-03,3.283798670523719546e-03,2.942318131804495026e-03,1.000000000000000000e+00
2.319845677279203378e-01,2.213738734971099076e-01,2.067611402202130522e-01,1.838532096433755647e-01,1.650529259443840324e-01,1.654601804866756010e-01,1.833767468767550368e-01,2.049335234841138942e-01,2.186622893530973111e-01,2.283892019581987287e-01,2.017825010377169437e-02,2.083277166681402059e-02,2.597085906214093368e-02,2.370123820981551513e-02,9.606979266460727307e-02,1.109795252448765590e-01,1.298953720483891350e-01,1.558796986403606644e-01,1.919217254767787428e-01,9.475030440162254819e-02,1.085999812995676883e-01,1.267451073967625075e-01,1.522631119195294314e-01,1.880414079721721143e-01,1.653577173553749946e-01,1.203470955364471656e-01,1.054465288704940218e-01,1.154681913101690827e-01,1.614698923960745935e-01,5.490231373645935303e-03,6.102200286292156113e-03,5.457531414625228089e-03,1.000000000000000000e+00
2.329043153291069090e-01,2.256344346846480553e-01,2.128624942029000711e-01,1.927374164996115691e-01,1.747010887013406011e-01,1.642608997064362863e-01,1.800398578298335051e-01,1.993393541669547520e-01,2.119806950700846293e-01,2.201715548495302432e-01,2.864654520746735128e-02,3.130622324122910027e-02,2.953581094152569336e-02,2.620421219415194902e-02,8.596875747507283505e-02,1.004164299396978627e-01,1.179618014453548691e-01,1.416929532574355555e-01,1.703880513587563983e-01,8.575893114617168245e-02,9.952107721429125087e-02,1.165416699697522790e-01,1.402431008476774654e-01,1.694034750762911934e-01,1.409907186996302575e-01,1.117075296455487393e-01,1.036970231471763954e-01,1.092558069401892429e-01,1.390653254389961624e-01,2.615210341216813242e-03,2.939574137410468774e-03,2.417127794761839490e-03,1.000000000000000000e+00
2.127927518773259641e-01,2.074266220158511864e-01,1.961744822283877920e-01,1.763609319179328672e-01,1.593826071388029786e-01,1.637650931915058672e-01,1.800077495879970901e-01,1.987700942104707047e-01,2.097643147815154707e-01,2.156859350245381446e-01,1.729856245800727790e-02,1.938938745183000148e-02,2.642576797587651780e-02,2.440953922494525780e-02,8.370640353000520506e-02,9.660238617284191975e-02,1.126714561805544079e-01,1.355985508234335557e-01,1.665361315363997896e-01,8.177070787902813997e-02,9.357794658801771304e-02,1.086534011037183500e-01,1.305295149123682774e-01,1.604619717695549563e-01,1.462667020647513971e-01,1.075071257874280067e-01,9.576075218542802470e-02,1.041840898950626287e-01,1.420571905556581305e-01,1.389689270161808231e-03,1.595394320889506352e-03,1.462280754537082818e-03,1.000000000000000000e+00
2.357341570151793297e-01,2.310521586954291384e-01,2.203082195899239426e-01,2.011153225113797849e-01,1.839947083857463028e-01,1.841122446402976565e-01,2.033443889119283809e-01,2.237679091233110984e-01,2.342351638402358216e-01,2.377617957362033740e-01,2.072467301247812518e-02,2.231892615860142301e-02,2.124544403907670242e-02,1.885329192276033114e-02,9.000167209993126249e-02,1.039839259273221683e-01,1.215043603139477207e-01,1.463097358687997784e-01,1.785748608114301195e-01,9.003019948051760313e-02,1.039257901759909342e-01,1.213369775174850951e-01,1.459865827711466502e-01,1.782060673790120953e-01,1.478943125852124063e-01,1.150541155312423264e-01,1.072609850854851915e-01,1.153216656368107468e-01,1.467030952216084316e-01,8.024209659185583318e-04,9.005512070763116959e-04,3.806860431565118187e-04,1.000000000000000000e+00
2.642097048232913137e-01,2.534453920580322372e-01,2.396801362867859997e-01,2.169275568404948895e-01,1.981992245467403546e-01,1.932467064859097750e-01,2.094093344544865065e-01,2.298437218129592285e-01,2.423519664676871410e-01,2.523613037535131221e-01,2.525804061764904893e-02,2.776067111023595296e-02,2.977695914182050194e-02,2.582914952238871131e-02,1.077826767127418456e-01,1.240805094032413625e-01,1.449245525100030241e-01,1.732438412867333133e-01,2.097706809011391227e-01,1.068987361123707042e-01,1.226400223054912308e-01,1.433583722569098939e-01,1.717084593203046516e-01,2.087759171839237426e-01,1.728974118908426227e-01,1.266514299468636251e-01,1.109168898609688841e-01,1.231887293052315729e-01,1.732911712220603362e-01,1.329605217019485912e-02,1.543919415764684333e-02,1.250007537394965708e-02,1.000000000000000000e+00
2.291932781591342061e-01,2.205786255861525158e-01,2.046781722547187377e-01,1.796395236931448702e-01,1.586146829292284510e-01,1.572054365907782358e-01,1.770110057299960904e-01,2.002140979508304219e-01,2.147090137759579409e-01,2.232725329717894780e-01,1.773438913384927512e-02,1.943806603704902047e-02,1.982517920980298581e-02,1.859751281819508120e-02,9.136460205391455647e-02,1.048397725960092675e-01,1.216805694308017577e-01,1.455749572491795985e-01,1.759032638631239098e-01,9.199066885031205454e-02,1.058759281243717015e-01,1.234608002151478812e-01,1.478231152806116222e-01,1.785486203337657007e-01,1.530540421184188871e-01,1.128046341979227901e-01,1.019862348382956224e-01,1.137624253803811575e-01,1.527162808877456091e-01,1.272622446050299724e-03,1.409264572593702620e-03,1.193923429305280724e-03,1.000000000000000000e+00
2.419371818519779338e-01,2.305883938588768889e-01,2.156352787513504676e-01,1.911036555740407705e-01,1.716176944899246160e-01,1.730428869510830248e-01,1.913923810291203731e-01,2.145390734375402508e-01,2.298579347345326152e-01,2.419159984539264174e-01,2.048879790772853426e-02,2.188715615147360932e-02,2.880716972855935226e-02,2.645892967031995835e-02,1.005249810551020334e-01,1.147619117112771286e-01,1.341212165442104698e-01,1.615641643340940403e-01,1.991314018707389388e-01,1.012313658135000627e-01,1.151102218717242748e-01,1.343711527195173561e-01,1.612840599447934731e-01,1.982740633538180863e-01,1.747878867616550203e-01,1.260296031014958851e-01,1.122738269537861266e-01,1.253521885828185189e-01,1.744258724681781170e-01,2.616635874639610705e-03,3.140910561364696277e-03,2.874873316202430137e-03,1.000000000000000000e+00
1.884240311494061182e-01,1.764424384611209540e-01,1.623555570433409256e-01,1.417550993541661086e-01,1.263097038730548738e-01,1.286726672059569643e-01,1.417820782051081030e-01,1.596741512061601587e-01,1.727409958263543266e-01,1.842190287083102784e-01,1.652639522738849273e-02,1.881570580722674926e-02,2.025715116138356725e-02,1.762923249077536295e-02,7.955358693140723858e-02,9.172125985825858863e-02,1.069221301013872916e-01,1.290767900973787685e-01,1.580052746114501694e-01,7.870288413864606758e-02,9.057332104379843540e-02,1.057428298419506862e-01,1.278593293100206141e-01,1.564754001076835155e-01,1.322527918300084315e-01,9.336064153915754615e-02,8.076051788417559774e-02,9.223676446881436120e-02,1.290353787563749688e-01,1.193929331906033731e-03,1.361424571815021732e-03,1.251401677979790223e-03,1.000000000000000000e+00
2.288999425018044820e-01,2.190454668861585574e-01,2.071318255978055467e-01,1.873342377818870419e-01,1.724037890899258463e-01,1.793403419757261807e-01,1.943546518555306635e-01,2.129793810366799878e-01,2.240799803882984331e-01,2.328116468374374082e-01,1.654784652989692295e-02,1.814483071802093853e-02,2.224242221685255455e-02,2.023106487757061339e-02,9.526773960960840948e-02,1.087044164154314929e-01,1.266102864081260215e-01,1.531610383245862184e-01,1.908574887689085120e-01,9.486164728981746896e-02,1.072980568864516787e-01,1.243003532975668624e-01,1.496266724134862058e-01,1.857759434023562584e-01,1.529580832103695498e-01,1.128351717932712106e-01,1.009327759707345645e-01,1.121363336508391512e-01,1.549687545916185460e-01,3.639708641007867191e-03,4.132627666828203594e-03,3.628148119681063547e-03,1.000000000000000000e+00
2.891629473581784349e-01,2.862767939754188307e-01,2.768488357088100815e-01,2.569665778114297305e-01,2.380429851997136192e-01,2.393777475950780442e-01,2.590628892566662622e-01,2.799136685536945945e-01,2.898131787348877664e-01,2.907619549670548142e-01,2.642964508708248172e-02,3.151313180875268960e-02,3.391412908323623160e-02,3.085741312632419436e-02,1.083881891960533778e-01,1.260745866626331591e-01,1.488691149323217999e-01,1.806222888748943156e-01,2.206983890219807176e-01,1.063401523703507018e-01,1.243552210974413069e-01,1.472802926475272611e-01,1.799930980512400580e-01,2.214774959633060147e-01,1.860618836329870907e-01,1.424667589574450943e-01,1.272153300188635372e-01,1.396413735820666302e-01,1.854063655750796957e-01,2.015667764455523689e-03,2.362454170834736491e-03,1.908766985303460024e-03,2.000000000000000000e+00
2.376550389443147782e-01,2.314281096901407986e-01,2.212272051069265888e-01,2.036968409924406198e-01,1.898755778338562794e-01,1.978036078268443632e-01,2.154046672190487732e-01,2.336267377506829335e-01,2.423274105806670908e-01,2.448727416865536244e-01,2.006737013204076478e-02,2.298047584427749535e-02,2.163207097840933249e-02,1.978510398462610467e-02,9.694780291952856399e-02,1.141866065040015726e-01,1.353859953146908657e-01,1.644864462590222842e-01,1.999787008083865614e-01,9.353880527466369721e-02,1.087301296679055312e-01,1.278096156886862622e-01,1.550838548114310267e-01,1.892625271464532244e-01,1.664426774094006356e-01,1.236669317926040873e-01,1.103642367731560159e-01,1.247702896535092254e-01,1.676741588908541858e-01,1.501031099642908184e-03,1.707844700378505654e-03,1.369955495132294063e-03,2.000000000000000000e+00
2.906970427910496868e-01,2.868137475864223629e-01,2.740509972031225372e-01,2.478771589063951120e-01,2.234598290165914769e-01,2.164181686033922747e-01,2.397725200106155530e-01,2.659300222944044334e-01,2.799507946916737766e-01,2.861878301225078691e-01,2.311904517342043899e-02,2.501300714495338293e-02,2.626450410223942281e-02,2.349683534462133558e-02,1.115796308784787610e-01,1.292356409494450353e-01,1.523174198896759535e-01,1.844606954029426871e-01,2.250263366593213132e-01,1.119718488086207664e-01,1.294925859641893606e-01,1.529252885647511828e-01,1.851229477241420618e-01,2.254863488443535902e-01,1.948338297324384849e-01,1.448293288487313424e-01,1.289129782746591402e-01,1.410295649005054996e-01,1.869187130824050691e-01,1.382669728967499210e-03,1.613189316629696753e-03,1.267186862389894746e-03,2.000000000000000000e+00
2.704077200145843518e-01,2.655642421981501688e-01,2.517343109375176913e-01,2.262863002518635536e-01,2.022668892139633523e-01,2.066571012049867317e-01,2.320292048261746731e-01,2.575273604666183380e-01,2.711238691075925078e-01,2.756071531308717515e-01,4.036687909465652008e-02,4.097917179614807281e-02,4.205838226827508797e-02,4.106467461560124599e-02,1.018281308902116294e-01,1.175852301727432908e-01,1.378415681108004220e-01,1.645452015943678625e-01,1.986726887374384576e-01,1.018748805248026051e-01,1.170856974427878783e-01,1.368424202915773935e-01,1.631445551847441611e-01,1.967383351057931662e-01,1.727383639485617350e-01,1.273096889457553949e-01,1.122522997782523652e-01,1.242782017973460690e-01,1.684822189062263609e-01,1.557657932248197310e-03,2.049421376633350864e-03,1.546440271726911208e-03,2.000000000000000000e+00
2.448631916818719834e-01,2.391942213210757340e-01,2.272252607984734940e-01,2.058039495602503599e-01,1.859362867500986560e-01,1.822287555842287410e-01,2.000292629139179823e-01,2.195587972862247383e-01,2.301298925889234126e-01,2.354879147190634125e-01,2.538978323643631060e-02,2.704492520163489025e-02,2.820097691745701227e-02,2.621928551486959330e-02,9.543894493819235492e-02,1.101145971670662166e-01,1.293247925291820255e-01,1.545679471173629360e-01,1.875062007072730574e-01,9.525918267092774172e-02,1.100567934959246763e-01,1.298611868675977887e-01,1.558373377763785372e-01,1.896211592685294878e-01,1.618717110330332720e-01,1.184837698494561886e-01,1.070214533705769466e-01,1.197213543717084577e-01,1.630394331452845180e-01,1.515788866608393454e-03,1.659855742543458589e-03,1.598210689714205102e-03,2.000000000000000000e+00
2.662382770213240768e-01,2.643689252444775262e-01,2.544330679842984888e-01,2.329379343148331449e-01,2.106711112124219354e-01,2.080282452282476435e-01,2.268153685988194279e-01,2.456888423323814186e-01,2.548473342264829244e-01,2.578698963317244131e-01,3.560880545895753896e-02,3.735702580945116091e-02,3.665367987361300983e-02,3.457335231057837022e-02,9.676660186413149622e-02,1.130892734355527368e-01,1.347593823453219763e-01,1.612981356283447743e-01,1.952953450050290973e-01,9.554653878802404909e-02,1.103911793759565635e-01,1.304814560649206201e-01,1.554332552101216069e-01,1.888657293256478242e-01,1.668281493019801165e-01,1.242107616518404317e-01,1.136970963699916320e-01,1.251935578367678326e-01,1.664964804558726474e-01,3.934178048024813273e-03,4.594213889557954844e-03,3.902529486568932782e-03,2.000000000000000000e+00
2.258786019829518710e-01,2.191987822962675747e-01,2.077330591326005949e-01,1.884507374501454280e-01,1.717243607203730316e-01,1.739330573169244332e-01,1.908601966466732802e-01,2.096720833668296036e-01,2.209008185087839304e-01,2.281610101936094037e-01,2.676173137948427080e-02,2.946412149500442917e-02,2.956383295036398365e-02,2.703136296636172650e-02,9.172831723540528226e-02,1.064890952331480900e-01,1.255196528237303155e-01,1.504373904260206674e-01,1.830286902484495604e-01,9.123929279235240553e-02,1.055107048953909388e-01,1.241492755340539711e-01,1.485701712144656128e-01,1.807801674782466561e-01,1.629820406776245068e-01,1.173413653966215026e-01,1.030548286485987453e-01,1.154010693899929774e-01,1.588893524103001664e-01,2.807577056016654325e-03,3.095443151243911731e-03,2.782963889507385994e-03,2.000000000000000000e+00
2.638383186913603184e-01,2.605125521740156991e-01,2.516182921466125766e-01,2.329129000376814473e-01,2.153427693005096066e-01,2.079770368769736089e-01,2.269610198945337387e-01,2.472066629928461323e-01,2.571071680537386772e-01,2.612852943509929027e-01,2.905313394868419552e-02,3.281598951961941374e-02,3.053268764806396293e-02,2.760879309085613811e-02,9.726128273435402649e-02,1.119643315789078525e-01,1.310031087215778323e-01,1.563648952279725890e-01,1.897802452273109897e-01,9.710569748443609317e-02,1.112293046841120736e-01,1.300817749548949798e-01,1.550932471734720042e-01,1.884964790645815569e-01,1.621525853104399673e-01,1.167996807347570221e-01,1.029778720554782451e-01,1.168044750992273811e-01,1.638277830071568075e-01,2.088706016481622994e-03,2.486904005480804897e-03,2.122581683076600178e-03,2.000000000000000000e+00
2.546444714365139750e-01,2.493600258283659443e-01,2.386782727982386110e-01,2.181573281425990551e-01,2.010462455925112468e-01,1.946779492662762401e-01,2.131365769887984263e-01,2.347212817274208219e-01,2.468274997421121553e-01,2.536553144225945911e-01,2.921716560293262377e-02,3.251817770901890142e-02,3.034655934610942449e-02,2.782282300953613577e-02,1.042363933662683456e-01,1.214721592699884306e-01,1.440767726327545073e-01,1.754758262457059570e-01,2.145385397534744776e-01,1.027649958828391469e-01,1.185386054704156422e-01,1.397169153146869958e-01,1.696614856966367491e-01,2.073590052355883950e-01,1.934962317806153409e-01,1.425090448938642618e-01,1.261120097764802661e-01,1.362969097100713567e-01,1.811935575342606408e-01,1.164600144147984141e-03,1.339468213076223024e-03,1.090000134376050691e-03,2.000000000000000000e+00
2.915032223409339540e-01,2.905203650813809602e-01,2.809297976952782050e-01,2.590349684014980336e-01,2.386557559947859453e-01,2.404500287103034095e-01,2.622689544039678022e-01,2.840675535428958121e-01,2.925402171344799185e-01,2.902063675219938021e-01,2.777715080928700592e-02,3.093378328505479169e-02,2.961515624584728709e-02,2.790423556603143646e-02,1.120712626626928915e-01,1.302715733453843894e-01,1.537419082068637866e-01,1.868889943304898327e-01,2.293432463832456025e-01,1.097537801799925578e-01,1.277139258243649989e-01,1.509672320928810429e-01,1.844668374529407906e-01,2.277748627996826203e-01,2.044981739376515728e-01,1.492924658275185945e-01,1.317675452137606618e-01,1.471997149965507679e-01,2.049666069095245069e-01,1.268093186465788207e-03,1.481009389321527201e-03,1.226205737920055966e-03,2.000000000000000000e+00
